# Blocks, # Threads, Sync. time, Async. time
15001,351,11.75,0.10
15001,351,12.02,0.10
15001,351,11.77,0.10
15001,351,12.05,0.10
15001,401,11.72,0.10
15001,401,11.69,0.10
15001,401,11.81,0.10
15001,401,11.68,0.10
15001,401,11.78,0.10
15001,401,11.84,0.10
15001,401,12.62,0.10
15001,401,11.74,0.10
15001,401,11.75,0.10
15001,401,12.83,0.10
15001,451,11.80,0.10
15001,451,11.63,0.10
15001,451,11.78,0.10
15001,451,11.69,0.10
15001,451,11.95,0.10
15001,451,11.76,0.10
15001,451,12.64,0.11
15001,451,11.93,0.10
15001,451,12.18,0.10
15001,451,11.76,0.10
15001,501,11.79,0.10
15001,501,11.89,0.10
15001,501,11.94,0.10
15001,501,11.83,0.10
15001,501,11.89,0.11
15001,501,11.83,0.10
15001,501,11.81,0.10
15001,501,11.66,0.10
15001,501,11.65,0.10
15001,501,11.70,0.10
15001,551,11.94,0.10
15001,551,11.81,0.16
15001,551,11.67,0.10
15001,551,11.84,0.12
15001,551,11.96,0.11
15001,551,11.75,0.10
15001,551,11.79,0.10
15001,551,11.89,0.10
15001,551,11.69,0.10
15001,551,11.70,0.10
15001,601,11.78,0.10
15001,601,11.72,0.10
15001,601,12.51,0.10
15001,601,11.85,0.10
15001,601,11.87,0.10
15001,601,11.77,0.10
15001,601,11.74,0.10
15001,601,11.76,0.10
15001,601,12.02,0.10
15001,601,11.78,0.10
15001,651,11.80,0.10
15001,651,11.81,0.10
15001,651,11.82,0.10
15001,651,11.94,0.17
15001,651,11.79,0.10
15001,651,12.58,0.10
15001,651,11.70,0.10
15001,651,12.13,0.11
15001,651,11.79,0.10
15001,651,11.89,0.10
15001,701,11.80,0.10
15001,701,11.71,0.10
15001,701,11.79,0.10
15001,701,11.77,0.10
15001,701,11.69,0.10
15001,701,11.94,0.10
15001,701,11.81,0.10
15001,701,11.68,0.10
15001,701,11.90,0.10
15001,701,12.64,0.10
15001,751,12.08,0.10
15001,751,11.64,0.10
15001,751,11.81,0.10
15001,751,11.68,0.10
15001,751,11.68,0.10
15001,751,11.73,0.10
15001,751,11.68,0.10
15001,751,12.56,0.10
15001,751,12.08,0.10
15001,751,11.83,0.10
15001,801,11.87,0.10
15001,801,12.87,0.10
15001,801,11.63,0.09
15001,801,11.71,0.10
15001,801,11.93,0.10
15001,801,12.50,0.10
15001,801,11.81,0.10
15001,801,11.70,0.10
15001,801,11.67,0.10
15001,801,11.89,0.11
15001,851,11.71,0.10
15001,851,11.85,0.10
15001,851,11.67,0.10
15001,851,11.95,0.10
15001,851,13.02,0.10
15001,851,11.68,0.10
15001,851,11.71,0.10
15001,851,11.97,0.10
15001,851,12.15,0.10
15001,851,11.86,0.10
15001,901,12.05,0.10
15001,901,11.85,0.10
15001,901,11.68,0.10
15001,901,11.72,0.10
15001,901,11.77,0.10
15001,901,11.81,0.10
15001,901,11.70,0.10
15001,901,12.97,0.10
15001,901,12.04,0.10
15001,901,11.72,0.10
15001,951,11.71,0.10
15001,951,11.77,0.10
15001,951,11.84,0.10
15001,951,11.80,0.10
15001,951,12.35,0.09
15001,951,11.91,0.10
15001,951,11.88,0.10
15001,951,11.90,0.10
15001,951,11.94,0.10
15001,951,11.72,0.10
15001,1001,11.78,0.10
15001,1001,11.81,0.10
15001,1001,11.96,0.09
15001,1001,12.60,0.10
15001,1001,11.72,0.10
15001,1001,12.52,0.10
15001,1001,11.75,0.10
15001,1001,11.72,0.10
15001,1001,11.73,0.10
15001,1001,12.60,0.10
16001,1,11.80,0.10
16001,1,11.67,0.10
16001,1,11.71,0.10
16001,1,11.70,0.10
16001,1,11.77,0.10
16001,1,12.09,0.10
16001,1,11.74,0.10
16001,1,12.05,0.10
16001,1,11.77,0.10
16001,1,11.80,0.10
16001,51,11.99,0.10
16001,51,12.27,0.10
16001,51,11.72,0.10
16001,51,11.87,0.10
16001,51,12.03,0.10
16001,51,12.16,0.10
16001,51,11.87,0.10
16001,51,11.99,0.10
16001,51,12.00,0.10
16001,51,12.09,0.10
16001,101,11.86,0.10
16001,101,11.82,0.10
16001,101,11.87,0.10
16001,101,11.71,0.10
16001,101,11.71,0.10
16001,101,11.78,0.10
16001,101,11.67,0.10
16001,101,11.77,0.10
16001,101,11.86,0.10
16001,101,11.69,0.10
16001,151,11.79,0.10
16001,151,11.81,0.10
16001,151,11.72,0.10
16001,151,12.21,0.10
16001,151,11.71,0.10
16001,151,11.86,0.10
16001,151,12.60,0.10
16001,151,11.82,0.10
16001,151,12.55,0.10
16001,151,11.75,0.10
16001,201,11.73,0.10
16001,201,12.30,0.10
16001,201,11.85,0.10
16001,201,11.81,0.10
16001,201,11.82,0.10
16001,201,12.19,0.10
16001,201,12.62,0.10
16001,201,11.75,0.10
16001,201,11.71,0.10
16001,201,12.68,0.10
16001,251,11.81,0.10
16001,251,11.89,0.10
16001,251,12.08,0.10
16001,251,11.71,0.10
16001,251,11.79,0.10
16001,251,11.84,0.10
16001,251,12.04,0.10
16001,251,11.82,0.10
16001,251,12.51,0.10
16001,251,11.69,0.10
16001,301,11.84,0.10
16001,301,11.89,0.10
16001,301,11.75,0.10
16001,301,11.82,0.10
16001,301,12.05,0.10
16001,301,11.78,0.10
16001,301,11.79,0.10
16001,301,11.79,0.10
16001,301,11.74,0.10
16001,301,12.65,0.10
16001,351,11.95,0.10
16001,351,11.89,0.10
16001,351,11.83,0.10
16001,351,11.70,0.11
16001,351,11.70,0.10
16001,351,11.68,0.10
16001,351,11.84,0.10
16001,351,11.77,0.10
16001,351,12.66,0.10
16001,351,11.92,0.10
16001,401,11.71,0.10
16001,401,11.83,0.10
16001,401,12.66,0.10
16001,401,11.69,0.10
16001,401,12.32,0.10
16001,401,11.79,0.10
16001,401,11.82,0.10
16001,401,12.62,0.10
16001,401,12.02,0.10
16001,401,11.78,0.10
16001,451,11.76,0.10
16001,451,11.80,0.10
16001,451,11.75,0.10
16001,451,11.86,0.10
16001,451,11.72,0.10
16001,451,11.86,0.10
16001,451,11.70,0.10
16001,451,11.89,0.10
16001,451,12.13,0.10
16001,451,11.84,0.10
16001,501,11.80,0.10
16001,501,11.80,0.10
16001,501,11.78,0.10
16001,501,11.71,0.10
16001,501,12.70,0.10
16001,501,11.89,0.10
16001,501,11.83,0.10
16001,501,11.79,0.10
16001,501,11.71,0.10
16001,501,12.75,0.11
16001,551,11.73,0.10
16001,551,11.76,0.10
16001,551,11.71,0.10
16001,551,13.28,0.10
16001,551,11.74,0.10
16001,551,11.80,0.10
16001,551,11.75,0.10
16001,551,11.94,0.10
16001,551,12.68,0.10
16001,551,11.81,0.10
16001,601,11.81,0.10
16001,601,11.73,0.10
16001,601,11.93,0.10
16001,601,11.70,0.10
16001,601,11.84,0.10
16001,601,11.81,0.10
16001,601,11.75,0.10
16001,601,11.90,0.10
16001,601,11.96,0.10
16001,601,11.70,0.10
16001,651,11.84,0.10
16001,651,11.76,0.10
16001,651,11.88,0.10
16001,651,11.81,0.10
16001,651,11.81,0.11
16001,651,11.99,0.10
16001,651,12.12,0.10
16001,651,11.70,0.10
16001,651,11.77,0.10
16001,651,11.72,0.10
16001,701,12.16,0.10
16001,701,11.70,0.10
16001,701,11.73,0.10
16001,701,11.86,0.10
16001,701,12.23,0.10
16001,701,11.70,0.10
16001,701,11.73,0.10
16001,701,11.73,0.10
16001,701,11.79,0.10
16001,701,11.71,0.10
16001,751,12.61,0.10
16001,751,11.71,0.10
16001,751,12.67,0.10
16001,751,11.83,0.10
16001,751,11.75,0.10
16001,751,11.64,0.10
16001,751,11.70,0.10
16001,751,11.97,0.10
16001,751,11.97,0.10
16001,751,11.72,0.10
16001,801,11.82,0.10
16001,801,11.83,0.10
16001,801,11.77,0.10
16001,801,11.75,0.10
16001,801,11.75,0.10
16001,801,11.74,0.10
16001,801,11.76,0.10
16001,801,11.82,0.10
16001,801,12.12,0.10
16001,801,11.80,0.10
16001,851,11.88,0.10
16001,851,11.81,0.11
16001,851,11.77,0.10
16001,851,11.75,0.10
16001,851,12.63,0.10
16001,851,11.74,0.10
16001,851,11.89,0.10
16001,851,11.81,0.10
16001,851,11.75,0.10
16001,851,11.87,0.10
16001,901,12.36,0.10
16001,901,11.86,0.10
16001,901,12.64,0.10
16001,901,12.64,0.10
16001,901,11.69,0.10
16001,901,11.65,0.10
16001,901,11.96,0.10
16001,901,11.74,0.10
16001,901,11.71,0.10
16001,901,12.13,0.10
16001,951,11.77,0.10
16001,951,11.75,0.10
16001,951,11.80,0.10
16001,951,12.05,0.10
16001,951,11.69,0.10
16001,951,11.78,0.10
16001,951,12.15,0.10
16001,951,11.83,0.10
16001,951,11.79,0.10
16001,951,11.71,0.10
16001,1001,11.77,0.10
16001,1001,11.83,0.10
16001,1001,11.76,0.10
16001,1001,12.80,0.10
16001,1001,11.73,0.10
16001,1001,11.72,0.10
16001,1001,11.70,0.10
16001,1001,12.16,0.10
16001,1001,11.81,0.10
16001,1001,11.70,0.10
